Time,Fermentation volume,Dissolved oxygen concentration,Dissolved CO2 concentration,Reactor temperature,pH,Feed rate,Feed temperature,Agitator power,Cooling/heating medium flow rate,Cumulative base flow,Cumulative acid flow,Fermentation volume prior1,Dissolved oxygen concentration prior1,Dissolved CO2 concentration prior1,Reactor temperature prior1,pH prior1,Feed rate prior1,Feed temperature prior1,Agitator power prior1,Cooling/heating medium flow rate prior1,Cumulative base flow prior1,Cumulative acid flow prior1,Fermentation volume prior2,Dissolved oxygen concentration prior2,Dissolved CO2 concentration prior2,Reactor temperature prior2,pH prior2,Feed rate prior2,Feed temperature prior2,Agitator power prior2,Cooling/heating medium flow rate prior2,Cumulative base flow prior2,Cumulative acid flow prior2
0.0,103.16250000000001,1.1625,0.601,298.05,4.994,0.0,296.07,29.990000000000002,3.63,6.000000000000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20699999999981544,103.15666000000002,1.1561949999999843,0.5197500000010611,297.9214999999991,4.996749999999954,0.0,295.9404999999997,30.181499999999172,0.0,3.8e-07,5.026999999999815e-07,103.1625000000001,1.162500000000004,0.600999999999996,298.0500000000001,4.9939999999999785,-2.930988785010413e-14,296.07,29.989999999999963,3.6300000000000026,5.999999696040814e-08,9.853229343548264e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41400000000018844,103.15288000000001,1.157840000000002,0.4360999999993687,298.0440000000002,5.01609999999984,0.0,296.0029999999999,30.07199999999868,3.276000000014887,8.800000000000002e-07,9.036000000010177e-07,103.15666,1.1561949999999843,0.5197500000010487,297.9214999999991,4.996749999999923,-2.3092638912203256e-14,295.9404999999996,30.18149999999912,2.4077961846558082e-15,3.7999999803924045e-07,5.027000006471716e-07,103.1625000000001,1.162500000000004,0.600999999999996,298.0500000000001,4.9939999999999785,-2.930988785010413e-14,296.07,29.989999999999963,3.6300000000000026,5.999999696040814e-08,9.853229343548264e-16
0.6210000000000069,103.14664,1.158444999999999,0.41765000000000446,297.9935,4.99205,0.0,295.97100000000006,30.033500000000025,0.20550000000141702,1.6040000000000273e-06,1.0220000000000001e-06,103.15287999999997,1.1578400000000009,0.43609999999934335,298.04400000000015,5.01609999999981,-3.9968028886505635e-14,296.0029999999998,30.071999999998642,3.276000000014893,8.799999974516692e-07,9.0360000054579e-07,103.15666,1.1561949999999843,0.5197500000010487,297.9214999999991,4.996749999999923,-2.3092638912203256e-14,295.9404999999996,30.18149999999912,2.4077961846558082e-15,3.7999999803924045e-07,5.027000006471716e-07
0.8279999999998227,103.14136000000003,1.1571399999999636,0.5029999999996895,297.9479999999994,4.99899999999969,0.0,295.9320000000002,29.95600000000009,0.0,2.2200000000000003e-06,1.1907999999983857e-06,103.14663999999998,1.1584449999999964,0.4176499999999792,297.9935,4.9920499999999715,-3.68594044175552e-14,295.97099999999995,30.033499999999986,0.20550000000142188,1.6039999993118503e-06,1.0220000010094377e-06,103.15287999999997,1.1578400000000009,0.43609999999934335,298.04400000000015,5.01609999999981,-3.9968028886505635e-14,296.0029999999998,30.071999999998642,3.276000000014893,8.799999974516692e-07,9.0360000054579e-07
1.0350000000001953,103.13517499999999,1.1584749999999973,0.4377499999997363,297.95749999999896,5.005000000000195,0.0,296.0400000000004,29.905000000000587,0.35749999998603293,3.040000000000001e-06,1.5160000000007816e-06,103.14136000000005,1.1571399999999632,0.5029999999996502,297.94799999999947,4.998999999999661,-2.0872192862952943e-14,295.93200000000013,29.95600000000005,3.316791286067655e-15,2.219999999476807e-06,1.1908000014798636e-06,103.14663999999998,1.1584449999999964,0.4176499999999792,297.9935,4.9920499999999715,-3.68594044175552e-14,295.97099999999995,30.033499999999986,0.20550000000142188,1.6039999993118503e-06,1.0220000010094377e-06
1.2420000000000138,103.13136,1.1557899999999985,0.4334000000000855,298.018,4.992399999999996,0.0,295.97799999999995,30.168999999999993,0.0,3.954000000000096e-06,1.6760000000000001e-06,103.13517499999998,1.1584749999999997,0.4377499999997103,297.957499999999,5.005000000000181,-1.4210854715202004e-14,296.04000000000036,29.905000000000555,0.35749999998603466,3.039999998163956e-06,1.516000001061668e-06,103.14136000000005,1.1571399999999632,0.5029999999996502,297.94799999999947,4.998999999999661,-2.0872192862952943e-14,295.93200000000013,29.95600000000005,3.316791286067655e-15,2.219999999476807e-06,1.1908000014798636e-06
1.4489999999998275,103.12483500000002,1.1577050000000098,0.4565999999988969,297.98799999999966,4.986800000000137,0.0,296.00050000000095,30.013499999999745,0.0,5.047999999997931e-06,1.7640000000000002e-06,103.13135999999997,1.1557900000000005,0.43340000000006373,298.0179999999999,4.992399999999982,-4.440892098500626e-14,295.97799999999984,30.168999999999954,4.829470157119431e-15,3.953999998355939e-06,1.6760000008941844e-06,103.13517499999998,1.1584749999999997,0.4377499999997103,297.957499999999,5.005000000000181,-1.4210854715202004e-14,296.04000000000036,29.905000000000555,0.35749999998603466,3.039999998163956e-06,1.516000001061668e-06
1.6560000000002024,103.12024,1.154519999999989,0.38859999999870565,298.0119999999999,4.992399999999879,0.0,296.0000000000005,30.030000000001014,0.0,5.952000000001418e-06,1.8960000000000001e-06,103.12483499999996,1.1577050000000102,0.45659999999887546,297.98799999999966,4.986800000000116,-1.8207657603852567e-14,296.0005000000009,30.01349999999971,3.2855662635000726e-15,5.047999999178293e-06,1.7640000011358292e-06,103.13135999999997,1.1557900000000005,0.43340000000006373,298.0179999999999,4.992399999999982,-4.440892098500626e-14,295.97799999999984,30.168999999999954,4.829470157119431e-15,3.953999998355939e-06,1.6760000008941844e-06
1.8630000000000169,103.114525,1.156009999999998,0.5663499999998901,297.9920000000001,4.9871500000000175,0.0,296.016,29.77650000000009,0.0,6.740000000000003e-06,2.1835000000000084e-06,103.1202399999999,1.1545199999999811,0.3885999999986698,298.0119999999998,4.992399999999846,-1.865174681370263e-14,296.0000000000004,30.03000000000098,4.270889197854899e-15,5.951999998700733e-06,1.8960000007471611e-06,103.12483499999996,1.1577050000000102,0.45659999999887546,297.98799999999966,4.986800000000116,-1.8207657603852567e-14,296.0005000000009,30.01349999999971,3.2855662635000726e-15,5.047999999178293e-06,1.7640000011358292e-06
