Time,Fermentation volume,Dissolved oxygen concentration,Dissolved CO2 concentration,Reactor temperature,pH,Feed rate,Feed temperature,Agitator power,Cooling/heating medium flow rate,Cumulative base flow,Cumulative acid flow,Fermentation volume prior1,Dissolved oxygen concentration prior1,Dissolved CO2 concentration prior1,Reactor temperature prior1,pH prior1,Feed rate prior1,Feed temperature prior1,Agitator power prior1,Cooling/heating medium flow rate prior1,Cumulative base flow prior1,Cumulative acid flow prior1,Fermentation volume prior2,Dissolved oxygen concentration prior2,Dissolved CO2 concentration prior2,Reactor temperature prior2,pH prior2,Feed rate prior2,Feed temperature prior2,Agitator power prior2,Cooling/heating medium flow rate prior2,Cumulative base flow prior2,Cumulative acid flow prior2
0.0,106.1199,1.1620000000000001,0.41400000000000003,297.99,4.992,0.0,296.04,30.13,0.0,8e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23889999999991202,106.11381650000001,1.1522685000000297,0.38336500000018914,298.0272499999998,4.998045000000084,0.0,296.0488999999999,29.929800000001585,2.2585499999894867,1.0377999999998239e-06,2.6e-07,106.1199,1.1619999999999968,0.4139999999999926,297.98999999999995,4.991999999999983,-1.3322676295501878e-14,296.0400000000002,30.129999999999985,4.062722380737682e-15,7.99999991061423e-08,7.875644580934704e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47779999999982403,106.10759900000001,1.1544260000000581,0.43023999999985924,297.95,5.005339999999947,0.0,296.04,29.99660000000053,0.0,1.48e-06,6.864999999995601e-07,106.11381649999998,1.152268500000026,0.38336500000017937,298.02724999999975,4.998045000000061,-1.6431300764452317e-14,296.04889999999983,29.929800000001563,2.2585499999894934,1.0377999987432052e-06,2.6000000091785935e-07,106.1199,1.1619999999999968,0.4139999999999926,297.98999999999995,4.991999999999983,-1.3322676295501878e-14,296.0400000000002,30.129999999999985,4.062722380737682e-15,7.99999991061423e-08,7.875644580934704e-16
0.7167000000001835,106.101134,1.155393999999967,0.4204799999989728,298.0301000000006,5.003,0.0,296.02515000000085,29.801049999996607,2.012350000022104,1.76e-06,9.103700000002016e-07,106.107599,1.1544260000000586,0.4302399999998423,297.94999999999993,5.005339999999926,-2.6645352591003757e-14,296.0399999999999,29.996600000000505,5.901529265273098e-15,1.479999999956516e-06,6.865000011131717e-07,106.11381649999998,1.152268500000026,0.38336500000017937,298.02724999999975,4.998045000000061,-1.6431300764452317e-14,296.04889999999983,29.929800000001563,2.2585499999894934,1.0377999987432052e-06,2.6000000091785935e-07
0.9556000000000648,106.09436600000001,1.1592279999999922,0.45946000000050885,298.02900000000017,5.00552000000011,0.0,296.04,30.048600000001198,2.0826000000086538,2.56e-06,1.1553600000003629e-06,106.10113399999997,1.1553939999999625,0.42047999999894303,298.0301000000005,5.002999999999972,-1.5987211554602254e-14,296.02515000000085,29.80104999999658,2.012350000022112,1.7599999992193305e-06,9.103700013557425e-07,106.107599,1.1544260000000586,0.4302399999998423,297.94999999999993,5.005339999999926,-2.6645352591003757e-14,296.0399999999999,29.996600000000505,5.901529265273098e-15,1.479999999956516e-06,6.865000011131717e-07
1.1945000000000958,106.08789249999998,1.1603124999999928,0.47917500000001434,297.96175000000017,4.992374999999976,0.0,295.98,29.91425000000062,0.0,3.3925000000004787e-06,1.276e-06,106.09436599999998,1.1592279999999855,0.4594600000004889,298.02900000000005,5.005520000000088,-1.3766765505351941e-14,296.03999999999996,30.048600000001173,2.0826000000086586,2.5599999981529287e-06,1.1553600010837106e-06,106.10113399999997,1.1553939999999625,0.42047999999894303,298.0301000000005,5.002999999999972,-1.5987211554602254e-14,296.02515000000085,29.80104999999658,2.012350000022112,1.7599999992193305e-06,9.103700013557425e-07
1.4334000000000078,106.08042300000001,1.1569929999999993,0.37189999999998813,297.9635,5.01075000000001,0.0,296.00329999999997,29.930800000000097,0.0,4.2999999999999995e-06,1.583200000000063e-06,106.08789249999994,1.1603124999999876,0.47917499999999835,297.96175000000005,4.992374999999946,-2.842170943040401e-14,295.97999999999996,29.914250000000596,7.237266341775239e-15,3.3924999985369964e-06,1.2760000007924766e-06,106.09436599999998,1.1592279999999855,0.4594600000004889,298.02900000000005,5.005520000000088,-1.3766765505351941e-14,296.03999999999996,30.048600000001173,2.0826000000086586,2.5599999981529287e-06,1.1553600010837106e-06
1.6722999999999166,106.0754545,1.1582005000000055,0.4332750000004792,297.9422499999994,4.991914999999913,0.0,295.99534999999963,29.950050000000545,0.0,5.344599999999833e-06,1.64e-06,106.080423,1.1569929999999953,0.37189999999997436,297.96349999999984,5.0107499999999865,-1.7763568394002505e-14,296.0032999999999,29.93080000000008,7.91033905045424e-15,4.2999999984166815e-06,1.5832000006266167e-06,106.08789249999994,1.1603124999999876,0.47917499999999835,297.96175000000005,4.992374999999946,-2.842170943040401e-14,295.97999999999996,29.914250000000596,7.237266341775239e-15,3.3924999985369964e-06,1.2760000007924766e-06
1.9111999999998268,106.06923599999999,1.1596840000000097,0.5043200000008928,298.0203999999992,5.002960000000078,0.0,295.95200000000045,29.98640000000269,0.0,6.1623999999996515e-06,1.914e-06,106.07545449999999,1.158200500000004,0.43327500000045926,297.9422499999993,4.99191499999988,-1.4210854715202004e-14,295.9953499999995,29.95005000000052,2.7582103268031233e-15,5.344599998065996e-06,1.640000000174141e-06,106.080423,1.1569929999999953,0.37189999999997436,297.96349999999984,5.0107499999999865,-1.7763568394002505e-14,296.0032999999999,29.93080000000008,7.91033905045424e-15,4.2999999984166815e-06,1.5832000006266167e-06
2.1501000000000117,106.062808,1.156243499999999,0.49443499999999224,297.9906000000001,4.983525000000002,0.0,295.9397,29.99220000000026,0.0,7.110900000000104e-06,2.1539999999999996e-06,106.06923599999996,1.159684000000007,0.5043200000008552,298.0203999999991,5.002960000000045,-1.3322676295501878e-14,295.95200000000045,29.98640000000266,2.9976021664879227e-15,6.162399998121959e-06,1.9140000006023783e-06,106.07545449999999,1.158200500000004,0.43327500000045926,297.9422499999993,4.99191499999988,-1.4210854715202004e-14,295.9953499999995,29.95005000000052,2.7582103268031233e-15,5.344599998065996e-06,1.640000000174141e-06
2.388999999999894,106.05621000000002,1.1586100000000117,0.3919999999995767,297.94200000000023,5.006100000000011,0.0,295.97049999999956,29.722499999998675,0.0,8.259999999999999e-06,2.2077999999999787e-06,106.06280799999996,1.1562434999999958,0.4944349999999522,297.9906000000001,4.983524999999974,-2.842170943040401e-14,295.9397,29.992200000000246,5.204170427930421e-15,7.110899998580278e-06,2.154000000656464e-06,106.06923599999996,1.159684000000007,0.5043200000008552,298.0203999999991,5.002960000000045,-1.3322676295501878e-14,295.95200000000045,29.98640000000266,2.9976021664879227e-15,6.162399998121959e-06,1.9140000006023783e-06
2.6279000000001043,106.05059000000003,1.1567035000000172,0.4581300000004878,297.8881499999999,4.989395000000005,0.0,296.0420999999999,29.915550000000465,0.0,9.035300000000726e-06,2.406e-06,106.05620999999995,1.1586100000000106,0.3919999999995527,297.9420000000002,5.006099999999971,-3.375077994860476e-14,295.97049999999956,29.72249999999864,7.563394355258879e-15,8.259999999047155e-06,2.207800000722515e-06,106.06280799999996,1.1562434999999958,0.4944349999999522,297.9906000000001,4.983524999999974,-2.842170943040401e-14,295.9397,29.992200000000246,5.204170427930421e-15,7.110899998580278e-06,2.154000000656464e-06
2.866800000000014,106.044858,1.1563120000000013,0.36446000000004836,297.9534,5.0035999999999925,0.0,295.9634,29.983800000000052,0.0,9.827200000000056e-06,2.596e-06,106.05059,1.1567035000000216,0.4581300000004669,297.88814999999977,4.989394999999989,-2.398081733190338e-14,296.0420999999998,29.91555000000043,7.029099524658022e-15,9.035299999198346e-06,2.4060000009887283e-06,106.05620999999995,1.1586100000000106,0.3919999999995527,297.9420000000002,5.006099999999971,-3.375077994860476e-14,295.97049999999956,29.72249999999864,7.563394355258879e-15,8.259999999047155e-06,2.207800000722515e-06
3.1056999999999175,106.0380575,1.1577580000000052,0.4259299999995944,297.90285,5.0074400000000665,0.0,296.0501000000006,29.94005000000029,0.0,1.0882799999999668e-05,3.01e-06,106.04485799999996,1.156312000000002,0.3644600000000233,297.9533999999999,5.003599999999975,-1.3766765505351941e-14,295.96339999999987,29.983800000000013,2.789435349370706e-15,9.827199998724626e-06,2.5960000008956596e-06,106.05059,1.1567035000000216,0.4581300000004669,297.88814999999977,4.989394999999989,-2.398081733190338e-14,296.0420999999998,29.91555000000043,7.029099524658022e-15,9.035299999198346e-06,2.4060000009887283e-06
3.344599999999959,106.03312600000001,1.157906999999998,0.4365099999999241,297.9590999999997,4.997620000000012,0.0,296.01310000000007,29.95449999999969,0.0,1.252759999999975e-05,3.034e-06,106.03805749999995,1.1577579999999996,0.4259299999995543,297.9028499999999,5.0074400000000265,-2.2648549702353193e-14,296.05010000000055,29.940050000000237,5.502542865798432e-15,1.0882799999167858e-05,3.0100000005320315e-06,106.04485799999996,1.156312000000002,0.3644600000000233,297.9533999999999,5.003599999999975,-1.3766765505351941e-14,295.96339999999987,29.983800000000013,2.789435349370706e-15,9.827199998724626e-06,2.5960000008956596e-06
3.583499999999836,106.02525000000003,1.1566174999999994,0.4992000000004594,297.96250000000083,5.005625000000205,0.0,296.0465000000002,30.195249999999753,0.0,1.3374999999998357e-05,3.2420000000000005e-06,106.03312599999995,1.1579069999999891,0.43650999999988205,297.95909999999964,4.997619999999986,-1.9095836023552692e-14,296.01310000000007,29.95449999999963,4.6074255521944e-15,1.252759999913547e-05,3.0340000005679713e-06,106.03805749999995,1.1577579999999996,0.4259299999995543,297.9028499999999,5.0074400000000265,-2.2648549702353193e-14,296.05010000000055,29.940050000000237,5.502542865798432e-15,1.0882799999167858e-05,3.0100000005320315e-06
3.8224000000001945,106.01867999999999,1.158287999999999,0.4283599999993003,297.9960000000005,4.9953199999998645,0.0,296.05480000000045,29.91360000000272,0.0,1.4888800000002328e-05,3.454e-06,106.02524999999996,1.156617499999991,0.4992000000004304,297.9625000000008,5.005625000000175,-2.398081733190338e-14,296.0465000000001,30.195249999999717,8.434225540199236e-15,1.3374999999558879e-05,3.2420000008158423e-06,106.03312599999995,1.1579069999999891,0.43650999999988205,297.95909999999964,4.997619999999986,-1.9095836023552692e-14,296.01310000000007,29.95449999999963,4.6074255521944e-15,1.252759999913547e-05,3.0340000005679713e-06
4.061300000000107,106.013483,1.1565529999999797,0.4578100000003924,298.0047999999996,4.977910000000074,0.0,296.00219999999933,29.996099999999682,0.0,1.6170400000000847e-05,3.5720000000000003e-06,106.01867999999995,1.158287999999997,0.4283599999992651,297.9960000000004,4.995319999999847,-3.108624468950438e-14,296.05480000000034,29.913600000002692,8.767292447586783e-15,1.4888799998846042e-05,3.454000000898544e-06,106.02524999999996,1.156617499999991,0.4992000000004304,297.9625000000008,5.005625000000175,-2.398081733190338e-14,296.0465000000001,30.195249999999717,8.434225540199236e-15,1.3374999999558879e-05,3.2420000008158423e-06
